Name,Date,Open,Close,Change
PG,8/25/2012,,,closed
PG,8/28/2012,66.87,66.99,0.18%
PG,8/25/2012,,,closed
PG,8/30/2012,66.64,66.88,0.36%
PG,8/25/2012,,,closed
PG,8/28/2012,66.87,66.99,0.18%
PG,8/25/2012,,,closed
PG,8/28/2012,66.87,66.99,0.18%
PG,9/2/2012,,,closed
PG,9/7/2012,68.16,68.52,0.53%
PG,9/6/2012,67.68,68.24,0.83%
PG,9/7/2012,68.16,68.52,0.53%
PG,9/12/2012,68.35,68.1,-0.37%
PG,9/14/2012,68.81,69.16,0.51%
PG,9/17/2012,68.88,69.25,0.54%
PG,9/18/2012,69.19,69.22,0.04%
PG,9/19/2012,69.1,69.26,0.23%
PG,9/20/2012,69.11,69.56,0.65%
PG,9/22/2012,,,closed
PG,9/24/2012,69.34,69.76,0.61%
PG,9/26/2012,69.49,69.3,-0.27%
PG,9/27/2012,69.41,69.3,-0.16%
PG,9/28/2012,69.25,69.36,0.16%
PG,9/29/2012,,,closed
PG,10/1/2012,69.33,69.45,0.17%
PG,10/1/2012,69.33,69.45,0.17%
PG,10/1/2012,69.33,69.45,0.17%
PG,10/2/2012,69.53,68.79,-1.06%
PG,10/2/2012,69.53,68.79,-1.06%
PG,10/2/2012,69.53,68.79,-1.06%
PG,10/3/2012,69.02,69.17,0.22%
PG,10/3/2012,69.02,69.17,0.22%
PG,10/4/2012,69.36,69.38,0.03%
PG,10/6/2012,,,closed
PG,10/8/2012,69.48,69.1,-0.55%
PG,10/9/2012,68.92,68.7,-0.32%
PG,10/10/2012,68.79,68.14,-0.94%
PG,10/9/2012,68.92,68.7,-0.32%
PG,10/10/2012,68.79,68.14,-0.94%
PG,10/11/2012,68.33,68,-0.48%
PG,10/12/2012,68.23,67.94,-0.43%
PG,10/15/2012,68.27,68.71,0.64%
PG,10/16/2012,68.96,69,0.06%
PG,10/17/2012,68.55,69.47,1.34%
PG,10/19/2012,69.36,68.57,-1.14%
PG,10/21/2012,,,closed
PG,10/22/2012,68.35,68.5,0.22%
PG,10/23/2012,67.98,67.44,-0.79%
PG,10/24/2012,67.37,68.08,1.05%
PG,10/24/2012,67.37,68.08,1.05%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/26/2012,69.74,69.44,-0.43%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/26/2012,69.74,69.44,-0.43%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/26/2012,69.74,69.44,-0.43%
PG,10/26/2012,69.74,69.44,-0.43%
PG,10/26/2012,69.74,69.44,-0.43%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/26/2012,69.74,69.44,-0.43%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
PG,10/25/2012,69.75,70.07,0.46%
