Name,Date,Open,Close,Change,
UTX,8/26/2012,,,closed,
UTX,8/30/2012,79.53,79.06,-0.59%,
UTX,9/6/2012,78.74,79.4,0.84%,
UTX,9/7/2012,80.1,79.41,-0.86%,
UTX,9/7/2012,80.1,79.41,-0.86%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/12/2012,78.84,78.83,-0.01%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/12/2012,78.84,78.83,-0.01%,
UTX,9/12/2012,78.84,78.83,-0.01%,
UTX,9/12/2012,78.84,78.83,-0.01%,
UTX,9/12/2012,78.84,78.83,-0.01%,
UTX,9/12/2012,78.84,78.83,-0.01%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/14/2012,81,82.45,1.79%,
UTX,9/18/2012,81.58,81.48,-0.12%,
UTX,9/27/2012,78.85,78.35,-0.63%,
UTX,9/28/2012,77.48,78.29,1.05%,
UTX,10/3/2012,78.57,78.56,-0.01%,
UTX,10/5/2012,79.1,78.51,-0.75%,
UTX,10/16/2012,76.68,77.6,1.20%,
UTX,10/19/2012,78.82,77.99,-1.05%,
UTX,10/23/2012,76.51,77.07,0.73%,
UTX,10/24/2012,77.6,77.9,0.39%,
UTX,10/26/2012,77.45,78.2,0.97%,
UTX,10/25/2012,78.24,77.29,-1.21%,
UTX,10/26/2012,77.45,78.2,0.97%,
UTX,10/26/2012,77.45,78.2,0.97%,
UTX,10/26/2012,77.45,78.2,0.97%,
UTX,10/29/2012,,,closed,
UTX,11/12/2012,76.17,76.95,1.02%,
UTX,11/16/2012,74.97,75.25,0.37%,
UTX,11/16/2012,74.97,75.25,0.37%,
UTX,11/17/2012,,,closed,
UTX,11/21/2012,76.81,77.33,0.68%,
UTX,11/26/2012,77.77,78.68,1.17%,
UTX,11/27/2012,78.44,78.83,0.50%,
UTX,12/3/2012,80.73,79.8,-1.15%,
UTX,12/6/2012,80.3,80.87,0.71%,
UTX,12/6/2012,80.3,80.87,0.71%,
UTX,12/7/2012,81.04,80.99,-0.06%,
UTX,12/11/2012,81.45,81.19,-0.32%,
UTX,12/12/2012,81.78,81,-0.95%,
UTX,12/13/2012,81.22,80.37,-1.05%,
UTX,12/13/2012,81.22,80.37,-1.05%,
UTX,12/14/2012,79.98,79.98,0.00%,
UTX,12/17/2012,80.13,79.99,-0.17%,
UTX,12/18/2012,80.1,82.23,2.66%,
UTX,12/19/2012,82.22,83.03,0.99%,
UTX,12/20/2012,83.11,83.17,0.07%,
UTX,12/20/2012,83.11,83.17,0.07%,
UTX,12/21/2012,82.37,82.54,0.21%,
UTX,12/22/2012,,,closed,
UTX,12/24/2012,82.59,82.24,-0.42%,
UTX,12/28/2012,81.52,80.81,-0.87%,
UTX,1/4/2013,84.47,84.98,0.60%,
UTX,1/8/2013,84.39,83.55,-1.00%,
UTX,1/8/2013,84.39,83.55,-1.00%,
UTX,1/10/2013,85,84.97,-0.04%,
UTX,1/10/2013,85,84.97,-0.04%,
UTX,1/10/2013,85,84.97,-0.04%,
UTX,1/9/2013,83.94,84.55,0.73%,
UTX,1/10/2013,85,84.97,-0.04%,
UTX,1/10/2013,85,84.97,-0.04%,
UTX,1/18/2013,86.71,86.95,0.28%,
UTX,1/23/2013,87.29,88.07,0.89%,
UTX,1/23/2013,87.29,88.07,0.89%,
UTX,1/24/2013,88.01,88.92,1.03%,
UTX,1/28/2013,89.93,89.8,-0.14%,
UTX,1/31/2013,88.59,87.57,-1.15%,
UTX,2/1/2013,87.99,89.84,2.10%,
UTX,2/4/2013,90.43,89.54,-0.98%,
UTX,2/4/2013,90.43,89.54,-0.98%,
UTX,2/4/2013,90.43,89.54,-0.98%,
UTX,2/6/2013,88.66,89.37,0.80%,
UTX,2/12/2013,89.8,89.98,0.20%,
UTX,2/13/2013,89.82,89.5,-0.36%,
UTX,2/21/2013,89.78,89.41,-0.41%,
UTX,2/21/2013,89.78,89.41,-0.41%,
UTX,2/23/2013,,,closed,
UTX,2/22/2013,89.89,90.49,0.67%,
UTX,3/7/2013,91.2,91.71,0.56%,
UTX,3/15/2013,93.3,93.28,-0.02%,
UTX,3/15/2013,93.3,93.28,-0.02%,
UTX,3/18/2013,92.97,92.77,-0.22%,
UTX,3/19/2013,93,93.11,0.12%,
UTX,3/19/2013,93,93.11,0.12%,
UTX,3/20/2013,93.82,93.45,-0.39%,
UTX,3/21/2013,93.01,92.43,-0.62%,
UTX,3/27/2013,92.34,92.61,0.29%,
UTX,4/6/2013,,,closed,
UTX,4/22/2013,93.22,93.63,0.44%,
UTX,4/23/2013,93.3,92.89,-0.44%,
UTX,4/24/2013,92.73,92,-0.79%,
UTX,4/25/2013,92.4,92.11,-0.31%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/13/2012,78.93,80.53,2.03%,
UTX,9/24/2012,80.43,80.03,-0.50%,
UTX,9/27/2012,78.85,78.35,-0.63%,
UTX,9/28/2012,77.48,78.29,1.05%,
UTX,10/12/2012,76,75.96,-0.05%,
UTX,10/18/2012,78.33,79.23,1.15%,
UTX,10/23/2012,76.51,77.07,0.73%,
UTX,10/24/2012,77.6,77.9,0.39%,
UTX,10/26/2012,77.45,78.2,0.97%,
UTX,11/8/2012,77.44,76.16,-1.65%,
UTX,11/7/2012,79.16,77.68,-1.87%,
UTX,11/17/2012,,,closed,
UTX,11/20/2012,76.22,76.69,0.62%,
UTX,11/27/2012,78.44,78.83,0.50%,
UTX,11/28/2012,78.5,79.8,1.66%,
UTX,12/6/2012,80.3,80.87,0.71%,
UTX,12/7/2012,81.04,80.99,-0.06%,
UTX,12/13/2012,81.22,80.37,-1.05%,
UTX,12/14/2012,79.98,79.98,0.00%,
UTX,12/22/2012,,,closed,
UTX,12/28/2012,81.52,80.81,-0.87%,
UTX,1/9/2013,83.94,84.55,0.73%,
UTX,1/11/2013,84.87,85.18,0.37%,
UTX,1/17/2013,86.08,86.4,0.37%,
UTX,1/19/2013,,,closed,
UTX,1/22/2013,86.63,87.47,0.97%,
UTX,1/23/2013,87.29,88.07,0.89%,
UTX,1/25/2013,88.86,89.79,1.05%,
UTX,1/28/2013,89.93,89.8,-0.14%,
UTX,1/31/2013,88.59,87.57,-1.15%,
UTX,2/4/2013,90.43,89.54,-0.98%,
UTX,2/6/2013,88.66,89.37,0.80%,
UTX,2/14/2013,89.23,89.69,0.52%,
UTX,2/15/2013,90.05,90.78,0.81%,
UTX,2/21/2013,89.78,89.41,-0.41%,
UTX,3/10/2013,,,closed,
UTX,3/14/2013,93.38,93.45,0.07%,
UTX,3/19/2013,93,93.11,0.12%,
UTX,3/21/2013,93.01,92.43,-0.62%,
UTX,3/24/2013,,,closed,
UTX,3/28/2013,93.1,93.43,0.35%,
UTX,4/5/2013,92,92.64,0.70%,
UTX,4/23/2013,93.3,92.89,-0.44%,
UTX,4/25/2013,92.4,92.11,-0.31%,
UTX,5/7/2013,93.59,93.87,0.30%,
UTX,5/10/2013,94.91,95.25,0.36%,
UTX,5/14/2013,94.97,95.93,1.01%,
UTX,5/14/2013,94.97,95.93,1.01%,
UTX,5/15/2013,95.47,95.81,0.36%,
UTX,5/17/2013,95.28,97.35,2.17%,
UTX,5/21/2013,97.56,97.55,-0.01%,
UTX,5/20/2013,97.04,97.23,0.20%,
UTX,5/21/2013,97.56,97.55,-0.01%,
UTX,5/22/2013,97.6,96.25,-1.38%,
UTX,5/24/2013,95,95.04,0.04%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,5/30/2013,95.44,95.96,0.54%,
UTX,6/5/2013,93.94,93.01,-0.99%,
UTX,6/6/2013,92.91,92.75,-0.17%,
UTX,6/10/2013,94.59,94.14,-0.48%,
UTX,6/13/2013,92.82,94.29,1.58%,
UTX,6/13/2013,92.82,94.29,1.58%,
UTX,6/14/2013,94.34,94.02,-0.34%,
UTX,6/17/2013,94.97,94.98,0.01%,
UTX,6/18/2013,94.95,96.17,1.28%,
UTX,6/18/2013,94.95,96.17,1.28%,
UTX,6/20/2013,93.24,92.35,-0.95%,
UTX,6/19/2013,96.05,94.18,-1.95%,
UTX,6/20/2013,93.24,92.35,-0.95%,
UTX,6/21/2013,92.92,92.18,-0.80%,
UTX,6/24/2013,91.27,91.49,0.24%,
UTX,6/29/2013,,,closed,
UTX,7/11/2013,98.93,99.69,0.77%,
UTX,7/15/2013,100.08,100.24,0.16%,
UTX,7/16/2013,100.11,99.99,-0.12%,
UTX,7/21/2013,,,closed,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,7/24/2013,105.47,104.99,-0.46%,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,7/24/2013,105.47,104.99,-0.46%,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,7/24/2013,105.47,104.99,-0.46%,
UTX,7/26/2013,104.38,104.97,0.57%,
UTX,8/2/2013,107.06,107.77,0.66%,
UTX,8/12/2013,105.13,105.54,0.39%,
UTX,8/16/2013,102.96,103.08,0.12%,
UTX,8/26/2013,102.9,102.3,-0.58%,
UTX,8/28/2013,99.79,99.98,0.19%,
UTX,8/29/2013,99.73,100.46,0.73%,
UTX,9/4/2013,102.44,103.36,0.90%,
UTX,9/6/2013,104.12,103.23,-0.85%,
UTX,9/12/2013,107.8,107.83,0.03%,
UTX,9/17/2013,109.6,110.39,0.72%,
UTX,9/18/2013,110.1,111.01,0.83%,
UTX,9/18/2013,110.1,111.01,0.83%,
UTX,9/23/2013,109.68,109.42,-0.24%,
UTX,9/26/2013,109.67,109.66,-0.01%,
UTX,10/1/2013,108.08,107.38,-0.65%,
UTX,10/1/2013,108.08,107.38,-0.65%,
UTX,10/2/2013,106.74,104.98,-1.65%,
UTX,10/3/2013,104.83,103.69,-1.09%,
UTX,10/2/2013,106.74,104.98,-1.65%,
UTX,10/2/2013,106.74,104.98,-1.65%,
UTX,10/3/2013,104.83,103.69,-1.09%,
UTX,10/4/2013,103.77,104.27,0.48%,
UTX,10/4/2013,103.77,104.27,0.48%,
UTX,10/6/2013,,,closed,
UTX,10/6/2013,,,closed,
UTX,10/7/2013,103.44,104.03,0.57%,
UTX,10/6/2013,,,closed,
UTX,10/6/2013,,,closed,
UTX,10/7/2013,103.44,104.03,0.57%,
UTX,10/7/2013,103.44,104.03,0.57%,
UTX,10/7/2013,103.44,104.03,0.57%,
UTX,10/9/2013,103,102.84,-0.16%,
UTX,10/10/2013,104.37,105.92,1.49%,
UTX,10/16/2013,106.51,106.43,-0.08%,
UTX,10/18/2013,108.08,107.74,-0.31%,
UTX,10/21/2013,107.9,107.62,-0.26%,
UTX,10/23/2013,106.2,106.39,0.18%,
UTX,10/22/2013,107.62,106.13,-1.38%,
UTX,10/22/2013,107.62,106.13,-1.38%,
UTX,10/23/2013,106.2,106.39,0.18%,
UTX,10/27/2013,,,closed,
UTX,11/4/2013,108.31,107.98,-0.30%,
UTX,11/7/2013,108.78,107.27,-1.39%,
UTX,11/15/2013,108.82,108.59,-0.21%,
UTX,11/18/2013,108.6,109.13,0.49%,
UTX,11/24/2013,,,closed,
UTX,12/2/2013,111.17,110.31,-0.77%,
UTX,12/3/2013,109.92,109.69,-0.21%,
UTX,12/11/2013,111.08,108.66,-2.18%,
UTX,12/13/2013,106.16,107.35,1.12%,
UTX,12/21/2013,,,closed,
UTX,12/31/2013,113.16,113.8,0.57%,
UTX,5/8/2013,93.75,94.38,0.67%,
UTX,5/15/2013,95.47,95.81,0.36%,
UTX,5/20/2013,97.04,97.23,0.20%,
UTX,5/22/2013,97.6,96.25,-1.38%,
UTX,5/23/2013,95.38,95.49,0.12%,
UTX,5/29/2013,95.39,95.12,-0.28%,
UTX,6/6/2013,92.91,92.75,-0.17%,
UTX,6/11/2013,93.32,93.68,0.39%,
UTX,6/14/2013,94.34,94.02,-0.34%,
UTX,6/18/2013,94.95,96.17,1.28%,
UTX,6/20/2013,93.24,92.35,-0.95%,
UTX,6/21/2013,92.92,92.18,-0.80%,
UTX,7/8/2013,97.05,96.98,-0.07%,
UTX,7/12/2013,99.61,99.83,0.22%,
UTX,7/23/2013,103.3,105.12,1.76%,
UTX,8/16/2013,102.96,103.08,0.12%,
UTX,8/27/2013,101.21,99.94,-1.25%,
UTX,8/29/2013,99.73,100.46,0.73%,
UTX,9/2/2013,,,closed,
UTX,9/4/2013,102.44,103.36,0.90%,
UTX,9/10/2013,105.25,106.26,0.96%,
UTX,9/17/2013,109.6,110.39,0.72%,
UTX,9/26/2013,109.67,109.66,-0.01%,
UTX,9/29/2013,,,closed,
UTX,9/30/2013,108.86,107.82,-0.96%,
UTX,10/1/2013,108.08,107.38,-0.65%,
