Name,Date,Open,Close,Change
AAPL,8/25/2012,,,closed
AAPL,8/26/2012,,,closed
AAPL,8/27/2012,97.1414,96.5257,-0.63%
AAPL,8/28/2012,96.4253,96.4,-0.03%
AAPL,8/29/2012,96.4643,96.2094,-0.26%
AAPL,8/30/2012,95.8057,94.8383,-1.01%
AAPL,8/31/2012,95.3214,95.0343,-0.30%
AAPL,9/1/2012,,,closed
AAPL,9/2/2012,,,closed
AAPL,9/3/2012,,,closed
AAPL,9/4/2012,95.1086,96.4243,1.38%
AAPL,9/5/2012,96.51,95.7471,-0.79%
AAPL,9/6/2012,96.1671,96.61,0.46%
AAPL,9/7/2012,96.8643,97.2057,0.35%
AAPL,9/8/2012,,,closed
AAPL,9/9/2012,,,closed
AAPL,9/10/2012,97.2071,94.6771,-2.60%
AAPL,9/11/2012,95.0157,94.37,-0.68%
AAPL,9/12/2012,95.2643,95.6843,0.44%
AAPL,9/13/2012,96.7671,97.5686,0.83%
AAPL,9/14/2012,98.565,98.7543,0.19%
AAPL,9/15/2012,,,closed
AAPL,9/16/2012,,,closed
AAPL,9/17/2012,99.9071,99.9687,0.06%
AAPL,9/18/2012,99.9829,100.2729,0.29%
AAPL,9/19/2012,100.0371,100.3,0.26%
AAPL,9/20/2012,99.88,99.8143,-0.07%
AAPL,9/21/2012,100.3443,100.0136,-0.33%
AAPL,9/22/2012,,,closed
AAPL,9/23/2012,,,closed
AAPL,9/24/2012,98.1229,98.6843,0.57%
AAPL,9/25/2012,98.3229,96.22,-2.14%
AAPL,9/26/2012,95.5343,95.0257,-0.53%
AAPL,9/27/2012,94.8986,97.3314,2.56%
AAPL,9/28/2012,96.9643,95.3007,-1.72%
AAPL,9/29/2012,,,closed
AAPL,9/30/2012,,,closed
AAPL,10/1/2012,95.88,94.1986,-1.75%
AAPL,10/2/2012,94.5443,94.4729,-0.08%
AAPL,10/3/2012,94.98,95.9214,0.99%
AAPL,10/4/2012,95.8929,95.2571,-0.66%
AAPL,10/5/2012,95.0286,93.2271,-1.90%
AAPL,10/6/2012,,,closed
AAPL,10/8/2012,92.4114,91.1671,-1.35%
AAPL,10/7/2012,,,closed
AAPL,10/9/2012,91.2357,90.8357,-0.44%
AAPL,10/10/2012,91.3914,91.5586,0.18%
AAPL,10/11/2012,92.3571,89.7286,-2.85%
AAPL,10/12/2012,89.9371,89.9591,0.02%
AAPL,10/13/2012,,,closed
AAPL,10/14/2012,,,closed
AAPL,10/15/2012,90.3357,90.68,0.38%
AAPL,10/16/2012,90.7671,92.8275,2.27%
AAPL,10/17/2012,92.6957,92.0877,-0.66%
AAPL,10/18/2012,91.37,90.3771,-1.09%
AAPL,10/19/2012,90.15,87.12,-3.36%
AAPL,10/20/2012,,,closed
AAPL,10/22/2012,87.4886,90.5757,3.53%
AAPL,10/21/2012,,,closed
AAPL,10/23/2012,90.1429,87.6222,-2.80%
AAPL,10/24/2012,88.7771,88.1186,-0.74%
AAPL,10/25/2012,88.5714,87.0769,-1.69%
AAPL,10/26/2012,87.0614,86.2857,-0.89%
AAPL,10/27/2012,,,closed
AAPL,10/28/2012,,,closed
AAPL,10/29/2012,,,closed
AAPL,11/8/2012,80.09,76.8214,-4.08%
AAPL,11/6/2012,84.3186,83.2642,-1.25%
AAPL,10/30/2012,,,closed
AAPL,11/9/2012,77.2029,78.1514,1.23%
AAPL,11/10/2012,,,closed
AAPL,11/11/2012,,,closed
AAPL,11/12/2012,79.1643,77.5471,-2.04%
AAPL,11/13/2012,76.9871,77.5569,0.74%
AAPL,11/15/2012,76.79,75.0886,-2.22%
AAPL,11/16/2012,75.0286,75.3826,0.47%
AAPL,11/17/2012,,,closed
AAPL,11/18/2012,,,closed
AAPL,11/19/2012,77.2442,80.8186,4.63%
AAPL,11/20/2012,81.7014,80.1305,-1.92%
AAPL,11/21/2012,80.6071,80.2429,-0.45%
AAPL,11/22/2012,,,closed
AAPL,11/23/2012,81.0243,81.6429,0.76%
AAPL,11/24/2012,,,closed
AAPL,11/25/2012,,,closed
AAPL,11/26/2012,82.2714,84.2186,2.37%
AAPL,11/27/2012,84.2214,83.54,-0.81%
AAPL,11/28/2012,82.4671,83.2771,0.98%
AAPL,11/29/2012,84.3164,84.1943,-0.14%
AAPL,11/30/2012,83.8271,83.6114,-0.26%
AAPL,12/1/2012,,,closed
AAPL,12/3/2012,84.8071,83.7414,-1.26%
AAPL,12/2/2012,,,closed
AAPL,12/4/2012,83.1143,82.2636,-1.02%
AAPL,12/5/2012,81.2729,76.9703,-5.29%
AAPL,12/6/2012,75.5629,78.1778,3.46%
AAPL,12/7/2012,79.0571,76.1786,-3.64%
AAPL,12/8/2012,,,closed
AAPL,12/10/2012,75,75.6887,0.92%
AAPL,12/9/2012,,,closed
AAPL,12/11/2012,77.11,77.3411,0.30%
AAPL,12/12/2012,78.2529,77,-1.60%
AAPL,12/13/2012,75.8786,75.67,-0.27%
AAPL,12/14/2012,73.5357,72.8277,-0.96%
AAPL,12/15/2012,,,closed
AAPL,12/16/2012,,,closed
AAPL,12/17/2012,72.7043,74.1186,1.95%
AAPL,12/18/2012,75,76.2714,1.70%
AAPL,12/19/2012,75.9243,75.1871,-0.97%
AAPL,12/20/2012,75.7143,74.5329,-1.56%
AAPL,12/21/2012,73.21,74.19,1.34%
AAPL,12/22/2012,,,closed
AAPL,12/24/2012,74.3357,74.3097,-0.03%
AAPL,12/23/2012,,,closed
AAPL,12/25/2012,,,closed
AAPL,12/26/2012,74.1429,73.2856,-1.16%
AAPL,12/27/2012,73.3629,73.58,0.30%
AAPL,12/28/2012,72.8986,72.7985,-0.14%
AAPL,12/29/2012,,,closed
AAPL,12/30/2012,,,closed
AAPL,12/31/2012,72.9329,76.0247,4.24%
AAPL,1/1/2013,,,closed
AAPL,1/2/2013,79.1171,78.4329,-0.86%
AAPL,1/3/2013,78.2686,77.4423,-1.06%
AAPL,1/4/2013,76.7093,75.2857,-1.86%
AAPL,1/5/2013,,,closed
AAPL,1/6/2013,,,closed
AAPL,1/8/2013,75.6014,75.0443,-0.74%
AAPL,1/7/2013,74.5714,74.8429,0.36%
AAPL,1/9/2013,74.6429,73.8714,-1.03%
AAPL,1/10/2013,75.5071,74.7871,-0.95%
AAPL,1/11/2013,74.4286,74.3286,-0.13%
AAPL,1/12/2013,,,closed
AAPL,1/14/2013,71.8114,71.6786,-0.18%
AAPL,1/13/2013,,,closed
AAPL,1/15/2013,71.1857,69.4171,-2.48%
AAPL,1/16/2013,70.6629,72.2986,2.31%
AAPL,1/17/2013,72.9014,71.8114,-1.50%
AAPL,1/18/2013,71.2166,71.4286,0.30%
AAPL,1/19/2013,,,closed
AAPL,1/20/2013,,,closed
AAPL,1/21/2013,,,closed
AAPL,1/22/2013,72.08,72.11,0.04%
AAPL,1/23/2013,72.6871,73.4293,1.02%
AAPL,1/24/2013,65.7143,64.3571,-2.07%
AAPL,1/25/2013,64.5271,62.84,-2.61%
AAPL,1/26/2013,,,closed
AAPL,1/27/2013,,,closed
AAPL,1/28/2013,62.5464,64.2614,2.74%
AAPL,1/29/2013,65.5,65.4671,-0.05%
AAPL,1/30/2013,65.2857,65.2614,-0.04%
AAPL,1/31/2013,65.2829,65.07,-0.33%
AAPL,2/1/2013,65.5871,64.8029,-1.20%
AAPL,2/2/2013,,,closed
AAPL,2/3/2013,,,closed
AAPL,2/4/2013,64.8443,63.188,-2.55%
AAPL,2/5/2013,63.4357,65.4063,3.11%
AAPL,2/6/2013,65.21,65.3357,0.19%
AAPL,2/7/2013,66.1786,66.8886,1.07%
AAPL,2/8/2013,67.7143,67.8543,0.21%
AAPL,2/9/2013,,,closed
AAPL,2/10/2013,,,closed
AAPL,2/11/2013,68.0714,68.5614,0.72%
AAPL,2/12/2013,68.5014,66.8429,-2.42%
AAPL,2/13/2013,66.7443,66.7157,-0.04%
AAPL,2/14/2013,66.36,66.6557,0.45%
AAPL,2/15/2013,66.9786,65.7371,-1.85%
AAPL,2/16/2013,,,closed
AAPL,2/17/2013,,,closed
AAPL,2/18/2013,,,closed
AAPL,2/19/2013,65.8714,65.7129,-0.24%
AAPL,2/20/2013,65.3843,64.1214,-1.93%
AAPL,2/21/2013,63.7143,63.7229,0.01%
AAPL,2/22/2013,64.1786,64.4014,0.35%
AAPL,2/23/2013,,,closed
AAPL,2/24/2013,,,closed
AAPL,2/25/2013,64.8357,63.2571,-2.43%
AAPL,2/26/2013,63.4029,64.1386,1.16%
AAPL,2/27/2013,64.0614,63.51,-0.86%
AAPL,2/28/2013,63.4357,63.0571,-0.60%
AAPL,3/1/2013,62.5714,61.4957,-1.72%
AAPL,3/2/2013,,,closed
AAPL,3/3/2013,,,closed
AAPL,3/4/2013,61.1143,60.0071,-1.81%
AAPL,3/5/2013,60.2114,61.592,2.29%
AAPL,3/6/2013,62.0729,60.8089,-2.04%
AAPL,3/7/2013,60.6429,61.5117,1.43%
AAPL,3/8/2013,61.4,61.6743,0.45%
AAPL,3/9/2013,,,closed
AAPL,3/10/2013,,,closed
AAPL,3/11/2013,61.3928,62.5529,1.89%
AAPL,3/12/2013,62.2286,61.2043,-1.65%
AAPL,3/14/2013,61.8329,61.7857,-0.08%
AAPL,3/13/2013,61.2071,61.1929,-0.02%
AAPL,3/15/2013,62.5614,63.38,1.31%
AAPL,3/16/2013,,,closed
AAPL,3/17/2013,,,closed
AAPL,3/18/2013,63.0643,65.1029,3.23%
AAPL,3/19/2013,65.6429,64.9271,-1.09%
AAPL,3/20/2013,65.3457,64.5829,-1.17%
AAPL,3/21/2013,64.3171,64.6757,0.56%
AAPL,3/22/2013,64.94,65.9871,1.61%
AAPL,3/23/2013,,,closed
AAPL,3/24/2013,,,closed
AAPL,3/25/2013,66.3843,66.2257,-0.24%
AAPL,3/26/2013,66.4914,65.8766,-0.92%
AAPL,3/27/2013,65.2086,64.5829,-0.96%
AAPL,3/28/2013,64.26,63.2371,-1.59%
AAPL,3/29/2013,,,closed
AAPL,3/30/2013,,,closed
AAPL,3/31/2013,,,closed
AAPL,4/1/2013,63.1286,61.2729,-2.94%
AAPL,4/2/2013,61.0857,61.3989,0.51%
AAPL,4/3/2013,61.6243,61.7129,0.14%
AAPL,4/4/2013,61.9657,61.1029,-1.39%
AAPL,4/5/2013,60.6429,60.4571,-0.31%
AAPL,4/6/2013,,,closed
AAPL,4/7/2013,,,closed
AAPL,4/8/2013,60.6929,60.8871,0.32%
AAPL,4/9/2013,60.9086,60.9971,0.15%
AAPL,4/10/2013,61.1571,62.2414,1.77%
AAPL,4/11/2013,61.96,62.0471,0.14%
AAPL,4/12/2013,62.0214,61.4,-1.00%
AAPL,4/13/2013,,,closed
AAPL,4/14/2013,,,closed
AAPL,4/16/2013,60.2243,60.8914,1.11%
AAPL,4/15/2013,61,59.9786,-1.67%
AAPL,4/17/2013,60.0386,57.5429,-4.16%
AAPL,4/18/2013,57.8557,56.0071,-3.20%
AAPL,4/19/2013,55.4243,55.79,0.66%
AAPL,4/20/2013,,,closed
AAPL,4/21/2013,,,closed
AAPL,4/22/2013,56.0914,56.9529,1.54%
AAPL,4/23/2013,57.7129,58.0186,0.53%
AAPL,4/24/2013,56.22,57.9231,3.03%
AAPL,4/25/2013,58.7464,58.34,-0.69%
AAPL,4/26/2013,58.5443,59.6007,1.80%
AAPL,4/27/2013,,,closed
AAPL,4/29/2013,60.0643,61.4457,2.30%
AAPL,4/28/2013,,,closed
AAPL,4/30/2013,62.1571,63.2543,1.77%
AAPL,5/1/2013,63.4943,62.7557,-1.16%
AAPL,10/31/2012,84.9829,85.0457,0.07%
AAPL,11/1/2012,85.46,85.22,-0.28%
AAPL,11/2/2012,85.1271,82.4,-3.20%
AAPL,11/3/2012,,,closed
AAPL,11/5/2012,83.3593,83.5173,0.19%
AAPL,11/4/2012,,,closed
AAPL,11/7/2012,81.9764,79.7146,-2.76%
AAPL,11/14/2012,77.9286,76.6971,-1.58%
AAPL,5/2/2013,63.1114,63.6457,0.85%
AAPL,5/3/2013,64.4729,64.2829,-0.29%
AAPL,5/4/2013,,,closed
AAPL,5/6/2013,65.1014,65.8157,1.10%
AAPL,5/7/2013,66.4243,65.5226,-1.36%
AAPL,5/8/2013,65.5771,66.2629,1.05%
AAPL,5/5/2013,,,closed
AAPL,5/9/2013,65.6871,65.2529,-0.66%
AAPL,5/10/2013,65.4243,64.71,-1.09%
AAPL,5/11/2013,,,closed
AAPL,5/12/2013,,,closed
AAPL,5/13/2013,64.5014,64.9629,0.72%
AAPL,5/14/2013,64.8357,63.4086,-2.20%
AAPL,5/15/2013,62.7371,61.2643,-2.35%
AAPL,5/16/2013,60.4629,62.0826,2.68%
AAPL,5/17/2013,62.7214,61.8943,-1.32%
AAPL,5/18/2013,,,closed
AAPL,5/19/2013,,,closed
AAPL,5/20/2013,61.7014,63.2757,2.55%
AAPL,5/21/2013,62.5929,62.8086,0.34%
AAPL,5/22/2013,63.4357,63.0506,-0.61%
AAPL,5/23/2013,62.2786,63.1629,1.42%
AAPL,5/24/2013,62.9786,63.5929,0.98%
AAPL,5/25/2013,,,closed
AAPL,5/26/2013,,,closed
AAPL,5/28/2013,64.2714,63.0627,-1.88%
AAPL,5/27/2013,,,closed
AAPL,5/29/2013,62.8571,63.5643,1.13%
AAPL,5/30/2013,63.6643,64.5114,1.33%
AAPL,5/31/2013,64.6429,64.2479,-0.61%
AAPL,6/1/2013,,,closed
AAPL,6/2/2013,,,closed
AAPL,6/3/2013,64.39,64.3886,0.00%
AAPL,6/4/2013,64.7457,64.1871,-0.86%
AAPL,6/5/2013,63.6643,63.5871,-0.12%
AAPL,6/6/2013,63.6386,62.6371,-1.57%
AAPL,6/7/2013,62.3571,63.1159,1.22%
AAPL,6/8/2013,,,closed
AAPL,6/9/2013,,,closed
AAPL,6/10/2013,63.5329,62.6986,-1.31%
AAPL,6/11/2013,62.2486,62.5143,0.43%
AAPL,6/12/2013,62.7857,61.7414,-1.66%
AAPL,6/13/2013,61.7857,62.2807,0.80%
AAPL,6/14/2013,62.2,61.4357,-1.23%
AAPL,6/15/2013,,,closed
AAPL,6/16/2013,,,closed
AAPL,6/17/2013,61.6343,61.7143,0.13%
AAPL,6/18/2013,61.6514,61.6814,0.05%
AAPL,6/19/2013,61.6286,60.4286,-1.95%
AAPL,6/20/2013,59.9,59.5483,-0.59%
AAPL,6/21/2013,59.7843,59.0714,-1.19%
AAPL,6/22/2013,,,closed
AAPL,6/23/2013,,,closed
AAPL,6/24/2013,58.2,57.5057,-1.19%
AAPL,6/25/2013,57.9571,57.5186,-0.76%
AAPL,6/26/2013,57.7,56.8671,-1.44%
AAPL,6/27/2013,57.0357,56.2543,-1.37%
AAPL,6/28/2013,55.9086,56.6471,1.32%
AAPL,6/29/2013,,,closed
AAPL,6/30/2013,,,closed
AAPL,7/1/2013,57.5271,58.46,1.62%
AAPL,7/2/2013,58.5657,59.7843,2.08%
AAPL,7/3/2013,60.1229,60.1143,-0.01%
AAPL,7/4/2013,,,closed
AAPL,7/5/2013,60.0557,59.6314,-0.71%
AAPL,7/6/2013,,,closed
AAPL,7/7/2013,,,closed
AAPL,7/8/2013,60.0157,59.2929,-1.20%
AAPL,7/9/2013,59.0857,60.3357,2.12%
AAPL,7/10/2013,59.9429,60.1043,0.27%
AAPL,7/11/2013,60.4214,61.0411,1.03%
AAPL,7/12/2013,61.0929,60.93,-0.27%
AAPL,7/13/2013,,,closed
AAPL,7/14/2013,,,closed
AAPL,7/15/2013,60.7157,61.0629,0.57%
AAPL,7/16/2013,60.9314,61.4564,0.86%
AAPL,7/17/2013,61.3857,61.4729,0.14%
AAPL,7/18/2013,61.9114,61.6797,-0.37%
AAPL,7/19/2013,61.8714,60.7071,-1.88%
AAPL,7/20/2013,,,closed
AAPL,7/21/2013,,,closed
AAPL,7/22/2013,61.3514,60.9014,-0.73%
AAPL,7/23/2013,60.8571,59.8557,-1.65%
AAPL,7/24/2013,62.7043,62.93,0.36%
AAPL,7/25/2013,62.9571,62.6429,-0.50%
AAPL,7/26/2013,62.1857,62.9986,1.31%
AAPL,7/27/2013,,,closed
AAPL,7/29/2013,62.9714,63.97,1.59%
AAPL,7/30/2013,64.28,64.76,0.75%
AAPL,7/31/2013,64.9986,64.6471,-0.54%
AAPL,8/1/2013,65.1075,65.2394,0.20%
AAPL,8/2/2013,65.43,66.0771,0.99%
AAPL,8/3/2013,,,closed
AAPL,8/4/2013,,,closed
AAPL,8/5/2013,66.3843,67.0643,1.02%
AAPL,8/6/2013,66.86,66.4643,-0.59%
AAPL,8/7/2013,66.2571,66.4257,0.25%
AAPL,8/8/2013,66.265,65.8586,-0.61%
AAPL,8/9/2013,65.52,64.9214,-0.91%
AAPL,8/10/2013,,,closed
AAPL,8/11/2013,,,closed
AAPL,8/12/2013,65.2657,66.7657,2.30%
AAPL,8/13/2013,67.2771,69.9386,3.96%
AAPL,8/14/2013,71.1257,71.2143,0.12%
AAPL,8/15/2013,70.9171,71.13,0.30%
AAPL,8/16/2013,71.45,71.7614,0.44%
AAPL,8/17/2013,,,closed
AAPL,8/18/2013,,,closed
AAPL,8/19/2013,72.0486,72.5343,0.67%
AAPL,8/20/2013,72.8157,71.5814,-1.70%
AAPL,8/21/2013,71.9414,71.7657,-0.24%
AAPL,8/22/2013,72.14,71.8514,-0.40%
AAPL,8/23/2013,71.8957,71.5743,-0.45%
AAPL,8/24/2013,,,closed
AAPL,8/25/2013,,,closed
AAPL,8/26/2013,71.5357,71.8529,0.44%
AAPL,8/27/2013,71.1429,69.7986,-1.89%
AAPL,8/28/2013,69.4286,70.128,1.01%
AAPL,8/29/2013,70.2357,70.2429,0.01%
AAPL,8/30/2013,70.2857,69.6023,-0.97%
AAPL,8/31/2013,,,closed
AAPL,9/1/2013,,,closed
AAPL,9/2/2013,,,closed
AAPL,9/3/2013,70.4429,69.7971,-0.92%
AAPL,9/4/2013,71.3657,71.2416,-0.17%
AAPL,9/5/2013,71.4643,70.7529,-1.00%
AAPL,9/6/2013,71.2057,71.1743,-0.04%
AAPL,9/7/2013,,,closed
AAPL,9/8/2013,,,closed
AAPL,9/9/2013,72.1429,72.31,0.23%
AAPL,9/10/2013,72.3143,70.6629,-2.28%
AAPL,9/11/2013,66.7157,66.8157,0.15%
AAPL,9/12/2013,66.9286,67.5271,0.89%
AAPL,9/13/2013,67.0486,66.4143,-0.95%
AAPL,9/14/2013,,,closed
AAPL,9/16/2013,65.8571,64.3029,-2.36%
AAPL,9/15/2013,,,closed
AAPL,9/17/2013,63.9943,65.0457,1.64%
AAPL,9/18/2013,66.1686,66.3829,0.32%
AAPL,9/19/2013,67.2429,67.4714,0.34%
AAPL,9/20/2013,68.2857,66.7729,-2.22%
AAPL,9/21/2013,,,closed
AAPL,9/22/2013,,,closed
AAPL,9/23/2013,70.8714,70.0914,-1.10%
AAPL,9/24/2013,70.6971,69.8714,-1.17%
AAPL,9/25/2013,69.8857,68.79,-1.57%
AAPL,9/26/2013,69.4286,69.46,0.05%
AAPL,9/27/2013,69.1114,68.9643,-0.21%
AAPL,9/28/2013,,,closed
AAPL,9/29/2013,,,closed
AAPL,9/30/2013,68.1786,68.1071,-0.10%
AAPL,10/1/2013,68.35,69.7086,1.99%
AAPL,10/2/2013,69.3757,69.9371,0.81%
AAPL,10/3/2013,70.0729,69.0586,-1.45%
AAPL,10/4/2013,69.1229,69.0043,-0.17%
AAPL,10/5/2013,,,closed
AAPL,10/6/2013,,,closed
AAPL,10/7/2013,69.5086,69.6786,0.24%
AAPL,10/8/2013,69.9914,68.7057,-1.84%
AAPL,10/9/2013,69.2343,69.5126,0.40%
AAPL,10/10/2013,70.1886,69.9483,-0.34%
AAPL,10/11/2013,69.57,70.4017,1.20%
AAPL,10/12/2013,,,closed
AAPL,10/13/2013,,,closed
AAPL,10/14/2013,69.9757,70.8629,1.27%
AAPL,10/16/2013,71.5414,71.5877,0.06%
AAPL,10/15/2013,71.0721,71.24,0.24%
AAPL,10/17/2013,71.4257,72.0714,0.90%
AAPL,10/18/2013,72.2843,72.6986,0.57%
AAPL,10/19/2013,,,closed
AAPL,10/20/2013,,,closed
AAPL,10/21/2013,73.11,74.4803,1.87%
AAPL,10/22/2013,75.2007,74.2668,-1.24%
AAPL,10/23/2013,74.1429,74.9943,1.15%
AAPL,10/24/2013,75,75.9871,1.32%
AAPL,10/25/2013,75.9021,75.1369,-1.01%
AAPL,10/26/2013,,,closed
AAPL,10/27/2013,,,closed
AAPL,10/29/2013,76.61,73.8111,-3.65%
AAPL,10/28/2013,75.5771,75.6966,0.16%
AAPL,10/30/2013,74.23,74.9851,1.02%
AAPL,10/31/2013,75,74.6717,-0.44%
AAPL,11/1/2013,74.86,74.29,-0.76%
AAPL,11/2/2013,,,closed
AAPL,11/3/2013,,,closed
AAPL,11/4/2013,74.4429,75.25,1.08%
AAPL,11/5/2013,74.94,75.0641,0.17%
AAPL,11/6/2013,74.8786,74.4171,-0.62%
AAPL,11/7/2013,74.2257,73.2131,-1.36%
AAPL,11/8/2013,73.5114,74.3657,1.16%
AAPL,11/9/2013,,,closed
AAPL,11/10/2013,,,closed
AAPL,11/11/2013,74.2843,74.1497,-0.18%
AAPL,11/12/2013,73.9529,74.2871,0.45%
AAPL,11/13/2013,74,74.3763,0.51%
AAPL,11/14/2013,74.6871,75.4514,1.02%
AAPL,11/15/2013,75.2257,74.9987,-0.30%
AAPL,11/16/2013,,,closed
AAPL,11/17/2013,,,closed
AAPL,11/18/2013,74.9986,74.0899,-1.21%
AAPL,11/19/2013,74.1471,74.2214,0.10%
AAPL,11/20/2013,74.1757,73.5714,-0.81%
AAPL,11/21/2013,73.9429,74.448,0.68%
AAPL,11/22/2013,74.2171,74.2571,0.05%
AAPL,11/23/2013,,,closed
AAPL,11/25/2013,74.4314,74.82,0.52%
AAPL,11/24/2013,,,closed
AAPL,11/26/2013,74.8743,76.2,1.77%
AAPL,11/27/2013,76.6157,77.9943,1.80%
AAPL,11/28/2013,,,closed
AAPL,11/29/2013,78.4971,79.4386,1.20%
AAPL,11/30/2013,,,closed
AAPL,12/1/2013,,,closed
AAPL,12/2/2013,79.7143,78.7471,-1.21%
AAPL,12/3/2013,79.7571,80.9031,1.44%
AAPL,12/4/2013,80.7857,80.7143,-0.09%
AAPL,12/5/2013,81.8071,81.1287,-0.83%
AAPL,12/6/2013,80.8271,80.0029,-1.02%
AAPL,12/7/2013,,,closed
AAPL,12/8/2013,,,closed
AAPL,12/9/2013,80.2214,80.9186,0.87%
AAPL,12/10/2013,80.5114,80.7929,0.35%
AAPL,12/11/2013,81,80.1943,-0.99%
AAPL,12/12/2013,80.3059,80.0771,-0.28%
AAPL,12/13/2013,80.4071,79.2043,-1.50%
AAPL,12/14/2013,,,closed
AAPL,12/15/2013,,,closed
AAPL,12/16/2013,79.2886,79.6429,0.45%
AAPL,12/17/2013,79.4014,79.2843,-0.15%
AAPL,12/18/2013,78.5286,78.6814,0.19%
AAPL,12/19/2013,78.5,77.78,-0.92%
AAPL,12/20/2013,77.9186,78.4314,0.66%
AAPL,12/21/2013,,,closed
AAPL,12/22/2013,,,closed
AAPL,12/23/2013,81.1429,81.4414,0.37%
AAPL,12/24/2013,81.4129,81.0957,-0.39%
AAPL,12/25/2013,,,closed
AAPL,12/26/2013,81.1571,80.5571,-0.74%
AAPL,12/27/2013,80.5457,80.0129,-0.66%
AAPL,12/28/2013,,,closed
AAPL,12/29/2013,,,closed
AAPL,12/30/2013,79.6371,79.2171,-0.53%
AAPL,12/31/2013,79.1671,80.1457,1.24%
AAPL,1/1/2014,,,closed
AAPL,7/28/2013,,,closed
AAPL,1/2/2014,79.3829,79.0186,-0.46%
AAPL,1/3/2014,78.98,77.2829,-2.15%
AAPL,1/4/2014,,,closed
AAPL,1/5/2014,,,closed
AAPL,1/6/2014,76.7786,77.7043,1.21%
AAPL,1/7/2014,77.76,77.1482,-0.79%
AAPL,1/8/2014,76.9729,77.6371,0.86%
AAPL,1/9/2014,78.1143,76.6456,-1.88%
AAPL,1/10/2014,77.1186,76.1343,-1.28%
AAPL,1/11/2014,,,closed
AAPL,1/12/2014,,,closed
AAPL,1/13/2014,75.7014,76.5329,1.10%
AAPL,1/14/2014,76.8886,78.0557,1.52%
AAPL,1/15/2014,79.0743,79.6229,0.69%
AAPL,1/16/2014,79.2714,79.1786,-0.12%
AAPL,2/2/2014,,,closed
AAPL,2/3/2014,71.8014,71.6471,-0.21%
AAPL,3/16/2014,,,closed
AAPL,3/17/2014,75.3857,75.2486,-0.18%
AAPL,3/18/2014,75.1286,75.9143,1.05%
AAPL,3/19/2014,76.0371,75.8943,-0.19%
AAPL,3/20/2014,75.6986,75.5286,-0.22%
AAPL,3/21/2014,75.99,76.1243,0.18%
AAPL,3/22/2014,,,closed
AAPL,3/24/2014,76.9171,77.0271,0.14%
AAPL,3/23/2014,,,closed
AAPL,3/25/2014,77.3571,77.8557,0.64%
AAPL,3/26/2014,78.0743,77.1114,-1.23%
AAPL,3/27/2014,77.145,76.78,-0.47%
AAPL,3/28/2014,76.9029,76.6943,-0.27%
