Name,Date,Open,Close,Change
JNJ,1/18/2013,72.9,73.23,0.45%
JNJ,1/20/2013,,,closed
JNJ,1/21/2013,,,closed
JNJ,1/22/2013,72.92,72.69,-0.32%
JNJ,1/23/2013,72.52,72.85,0.46%
JNJ,1/24/2013,72.96,73.1,0.19%
JNJ,1/26/2013,,,closed
JNJ,1/27/2013,,,closed
JNJ,1/30/2013,74.45,74.09,-0.48%
JNJ,1/31/2013,74.08,73.92,-0.22%
JNJ,2/2/2013,,,closed
JNJ,2/2/2013,,,closed
JNJ,2/4/2013,73.56,74.11,0.75%
JNJ,2/6/2013,74.57,75.39,1.10%
JNJ,2/8/2013,75.17,75.48,0.41%
JNJ,2/12/2013,75.42,75.8,0.50%
JNJ,2/14/2013,75.5,75.81,0.41%
JNJ,2/15/2013,75.72,76.16,0.58%
JNJ,2/14/2013,75.5,75.81,0.41%
JNJ,2/14/2013,75.5,75.81,0.41%
JNJ,2/15/2013,75.72,76.16,0.58%
JNJ,2/17/2013,,,closed
JNJ,2/19/2013,76.03,76.96,1.22%
JNJ,2/20/2013,76.79,76.65,-0.18%
JNJ,2/22/2013,76.39,76.25,-0.18%
JNJ,2/25/2013,76.47,75.57,-1.18%
JNJ,2/25/2013,76.47,75.57,-1.18%
JNJ,3/1/2013,75.79,76.7,1.20%
JNJ,3/1/2013,75.79,76.7,1.20%
JNJ,3/4/2013,76.73,77.2,0.61%
JNJ,3/5/2013,77.56,77.66,0.13%
JNJ,3/8/2013,77.84,78.19,0.45%
JNJ,3/8/2013,77.84,78.19,0.45%
JNJ,3/9/2013,,,closed
JNJ,3/11/2013,77.92,78.44,0.67%
JNJ,3/12/2013,78.5,78.56,0.08%
JNJ,3/12/2013,78.5,78.56,0.08%
JNJ,3/13/2013,78.52,78.55,0.04%
JNJ,3/14/2013,78.67,79.1,0.55%
JNJ,3/15/2013,78.62,79.19,0.73%
JNJ,3/18/2013,78.72,78.81,0.11%
JNJ,3/19/2013,78.98,78.86,-0.15%
JNJ,3/22/2013,79.11,79.74,0.80%
JNJ,3/23/2013,,,closed
JNJ,3/26/2013,79.93,80.85,1.15%
JNJ,3/29/2013,,,closed
JNJ,3/31/2013,,,closed
JNJ,4/3/2013,82.74,82.07,-0.81%
JNJ,4/4/2013,82.2,82.41,0.26%
JNJ,4/5/2013,81.79,82.04,0.31%
JNJ,4/8/2013,81.27,81.11,-0.20%
JNJ,4/11/2013,82.14,82.32,0.22%
JNJ,4/15/2013,82.72,81.71,-1.22%
JNJ,4/16/2013,82.33,83.44,1.35%
JNJ,4/17/2013,83.36,83.9,0.65%
JNJ,4/18/2013,83.96,83.18,-0.93%
JNJ,4/19/2013,83.51,84.49,1.17%
JNJ,4/23/2013,84.99,85.45,0.54%
JNJ,4/24/2013,85.68,84.39,-1.51%
JNJ,4/25/2013,84.54,85.22,0.80%
JNJ,4/26/2013,85.3,85.12,-0.21%
JNJ,4/29/2013,85.02,85.58,0.66%
JNJ,5/1/2013,84.5,84.23,-0.32%
JNJ,5/3/2013,85.58,85.75,0.20%
JNJ,5/6/2013,85.78,84.68,-1.28%
JNJ,5/4/2013,,,closed
JNJ,5/3/2013,85.58,85.75,0.20%
JNJ,5/9/2013,85.45,85.15,-0.35%
JNJ,5/10/2013,85.29,85.76,0.55%
JNJ,5/13/2013,85.56,85.85,0.34%
JNJ,5/16/2013,87.33,87.45,0.14%
JNJ,5/17/2013,87.47,88.09,0.71%
JNJ,5/19/2013,,,closed
JNJ,5/20/2013,88.1,88.01,-0.10%
JNJ,5/22/2013,88.7,88.46,-0.27%
JNJ,5/23/2013,87.11,87.21,0.11%
JNJ,5/24/2013,86.8,86.82,0.02%
JNJ,5/28/2013,87.54,87.61,0.08%
JNJ,6/2/2013,,,closed
JNJ,6/5/2013,83.91,83.68,-0.27%
JNJ,6/4/2013,84.72,84.1,-0.73%
JNJ,6/5/2013,83.91,83.68,-0.27%
JNJ,6/5/2013,83.91,83.68,-0.27%
JNJ,6/7/2013,84.96,84.91,-0.06%
JNJ,6/9/2013,,,closed
JNJ,6/13/2013,83.6,84.91,1.57%
JNJ,6/14/2013,84.71,84.91,0.24%
JNJ,6/17/2013,85.37,85.63,0.30%
JNJ,6/18/2013,85.75,86.36,0.71%
JNJ,6/17/2013,85.37,85.63,0.30%
JNJ,6/19/2013,86.43,84.86,-1.82%
JNJ,6/17/2013,85.37,85.63,0.30%
JNJ,6/18/2013,85.75,86.36,0.71%
JNJ,6/18/2013,85.75,86.36,0.71%
JNJ,6/20/2013,84.21,82.62,-1.89%
JNJ,6/19/2013,86.43,84.86,-1.82%
JNJ,6/20/2013,84.21,82.62,-1.89%
JNJ,6/21/2013,83,83.2,0.24%
JNJ,6/24/2013,82.92,84.61,2.04%
JNJ,6/25/2013,85.16,85.35,0.22%
JNJ,6/26/2013,85.95,86.99,1.21%
JNJ,6/27/2013,87.53,86.71,-0.94%
JNJ,6/27/2013,87.53,86.71,-0.94%
JNJ,6/28/2013,86.72,85.86,-0.99%
JNJ,7/1/2013,85.72,86.63,1.06%
JNJ,7/2/2013,86.65,86.57,-0.09%
JNJ,7/3/2013,86.54,86.78,0.28%
JNJ,7/6/2013,,,closed
JNJ,7/10/2013,88.88,89.24,0.41%
JNJ,7/12/2013,89.69,89.99,0.33%
JNJ,7/16/2013,91.04,90.4,-0.70%
JNJ,7/15/2013,89.91,90.4,0.54%
JNJ,7/16/2013,91.04,90.4,-0.70%
JNJ,7/17/2013,90.58,90.13,-0.50%
JNJ,7/17/2013,90.58,90.13,-0.50%
JNJ,7/18/2013,90.33,90.17,-0.18%
JNJ,7/19/2013,90.24,92.23,2.21%
JNJ,7/22/2013,92.08,92.28,0.22%
JNJ,7/23/2013,92.39,92.42,0.03%
JNJ,7/25/2013,92,92.57,0.62%
JNJ,7/31/2013,93.23,93.5,0.29%
JNJ,8/2/2013,93.56,94.39,0.89%
JNJ,8/5/2013,94.05,93.8,-0.27%
JNJ,8/8/2013,94.27,93.34,-0.99%
JNJ,8/12/2013,92.08,92,-0.09%
JNJ,8/15/2013,90.32,89.55,-0.85%
JNJ,8/19/2013,89.47,90.45,1.10%
JNJ,8/20/2013,90.55,89.73,-0.91%
JNJ,8/19/2013,89.47,90.45,1.10%
JNJ,8/20/2013,90.55,89.73,-0.91%
JNJ,8/20/2013,90.55,89.73,-0.91%
JNJ,8/21/2013,89.47,88.8,-0.75%
JNJ,8/25/2013,,,closed
JNJ,8/30/2013,86.78,86.41,-0.43%
JNJ,8/29/2013,86.41,86.57,0.19%
JNJ,8/30/2013,86.78,86.41,-0.43%
JNJ,9/3/2013,86.89,86.42,-0.54%
JNJ,9/3/2013,86.89,86.42,-0.54%
JNJ,9/4/2013,86.46,86.9,0.51%
JNJ,9/7/2013,,,closed
JNJ,9/7/2013,,,closed
JNJ,9/9/2013,87.39,87.56,0.19%
JNJ,9/12/2013,89.3,89.01,-0.32%
JNJ,9/12/2013,89.3,89.01,-0.32%
JNJ,9/13/2013,89.13,88.57,-0.63%
JNJ,9/17/2013,89.05,89.06,0.01%
JNJ,9/18/2013,88.91,89.91,1.12%
JNJ,9/19/2013,90.05,90.07,0.02%
JNJ,9/20/2013,90.2,89.68,-0.58%
JNJ,9/24/2013,89.02,88.22,-0.90%
JNJ,9/25/2013,88.42,87.08,-1.52%
JNJ,9/26/2013,87.28,87.07,-0.24%
JNJ,10/1/2013,86.59,87.47,1.02%
JNJ,10/4/2013,86.82,87.31,0.56%
JNJ,10/3/2013,87.19,86.58,-0.70%
JNJ,10/7/2013,86.7,86.59,-0.13%
JNJ,10/9/2013,85.93,85.96,0.03%
JNJ,10/9/2013,85.93,85.96,0.03%
JNJ,10/10/2013,86.72,87.78,1.22%
JNJ,10/10/2013,86.72,87.78,1.22%
JNJ,10/11/2013,88.62,89.45,0.94%
JNJ,10/14/2013,88.83,89.8,1.09%
JNJ,10/15/2013,90.33,89.93,-0.44%
JNJ,10/15/2013,90.33,89.93,-0.44%
JNJ,10/15/2013,90.33,89.93,-0.44%
JNJ,10/15/2013,90.33,89.93,-0.44%
JNJ,10/16/2013,90.42,91.11,0.76%
JNJ,10/16/2013,90.42,91.11,0.76%
JNJ,10/18/2013,91.75,91.63,-0.13%
JNJ,10/19/2013,,,closed
JNJ,10/21/2013,91.63,91.2,-0.47%
JNJ,10/22/2013,91.53,92.36,0.91%
JNJ,10/23/2013,92.07,92.1,0.03%
JNJ,10/24/2013,92.65,92.35,-0.32%
JNJ,10/29/2013,92.8,93.14,0.37%
JNJ,10/31/2013,92.85,92.61,-0.26%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/4/2013,93.46,93.03,-0.46%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/5/2013,92.54,92.81,0.29%
JNJ,11/6/2013,93.03,93.04,0.01%
JNJ,11/7/2013,93.19,92.69,-0.54%
JNJ,11/8/2013,92.63,94.05,1.53%
JNJ,11/9/2013,,,closed
JNJ,11/8/2013,92.63,94.05,1.53%
JNJ,11/11/2013,93.97,94.29,0.34%
JNJ,11/12/2013,93.98,93.56,-0.45%
JNJ,11/13/2013,93.36,93.34,-0.02%
JNJ,11/13/2013,93.36,93.34,-0.02%
JNJ,11/14/2013,93.4,93.92,0.56%
JNJ,11/15/2013,93.63,94.39,0.81%
JNJ,11/17/2013,,,closed
JNJ,11/19/2013,94.27,94.86,0.63%
JNJ,11/19/2013,94.27,94.86,0.63%
JNJ,11/19/2013,94.27,94.86,0.63%
JNJ,11/20/2013,94.94,95.15,0.22%
JNJ,11/20/2013,94.94,95.15,0.22%
JNJ,11/20/2013,94.94,95.15,0.22%
JNJ,11/21/2013,95.46,95.2,-0.27%
JNJ,11/22/2013,94.39,95.25,0.91%
JNJ,11/24/2013,,,closed
JNJ,11/25/2013,95.49,95.63,0.15%
JNJ,11/27/2013,95.34,94.98,-0.38%
JNJ,12/2/2013,94.41,94.28,-0.14%
JNJ,12/5/2013,93.42,92.97,-0.48%
JNJ,12/9/2013,94.3,94.44,0.15%
JNJ,12/10/2013,94.58,94.14,-0.47%
JNJ,12/10/2013,94.58,94.14,-0.47%
JNJ,12/12/2013,92.84,91.16,-1.81%
JNJ,12/12/2013,92.84,91.16,-1.81%
JNJ,12/17/2013,91.3,90.66,-0.70%
JNJ,12/18/2013,90.95,92.64,1.86%
JNJ,12/26/2013,91.99,92.54,0.60%
JNJ,12/30/2013,92.16,92.3,0.15%
JNJ,12/31/2013,92.17,91.59,-0.63%
JNJ,5/8/2013,85.48,85.46,-0.02%
JNJ,5/13/2013,85.56,85.85,0.34%
JNJ,5/16/2013,87.33,87.45,0.14%
JNJ,5/18/2013,,,closed
JNJ,5/20/2013,88.1,88.01,-0.10%
JNJ,5/21/2013,87.94,88.59,0.74%
JNJ,5/23/2013,87.11,87.21,0.11%
JNJ,5/28/2013,87.54,87.61,0.08%
JNJ,5/31/2013,85.68,84.18,-1.75%
JNJ,6/4/2013,84.72,84.1,-0.73%
JNJ,6/5/2013,83.91,83.68,-0.27%
JNJ,6/7/2013,84.96,84.91,-0.06%
JNJ,6/11/2013,84.76,84.69,-0.08%
JNJ,6/15/2013,,,closed
JNJ,6/17/2013,85.37,85.63,0.30%
JNJ,6/17/2013,85.37,85.63,0.30%
JNJ,6/18/2013,85.75,86.36,0.71%
JNJ,6/20/2013,84.21,82.62,-1.89%
JNJ,6/26/2013,85.95,86.99,1.21%
JNJ,6/27/2013,87.53,86.71,-0.94%
JNJ,6/28/2013,86.72,85.86,-0.99%
JNJ,7/3/2013,86.54,86.78,0.28%
JNJ,7/6/2013,,,closed
JNJ,7/8/2013,88.09,88.59,0.57%
JNJ,7/10/2013,88.88,89.24,0.41%
JNJ,7/11/2013,89.81,89.67,-0.16%
JNJ,7/13/2013,,,closed
JNJ,7/15/2013,89.91,90.4,0.54%
JNJ,7/15/2013,89.91,90.4,0.54%
JNJ,7/16/2013,91.04,90.4,-0.70%
